source,brand,processor,gpu,ram_gb,ram_type,storage_gb,storage_type,os,price
ds01,HP,12th Gen Intel Core i5 12450H,4GB NVIDIA GeForce RTX 2050,16,DDR4,1024,SSD,Windows 11,64990
ds01,Lenovo,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,8,DDR4,512,SSD,DOS,68999
ds01,Lenovo,7th Gen AMD Ryzen 5 7535HS,4GB NVIDIA GeForce RTX 2050,8,DDR5,512,SSD,Windows 11,60990
ds01,Dell,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,40990
ds01,Lenovo,7th Gen AMD Ryzen 7 7840HS,8GB NVIDIA GeForce RTX 4060,16,DDR5,512,SSD,Windows 11,107690
ds01,Lenovo,AMD Athlon Silver 7120U,AMD Radeon 610M,8,LPDDR5,512,SSD,Windows 11,25490
ds01,HP,12th Gen Intel Core i3 1215U,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,38999
ds01,Infinix,10th Gen Intel Core i5 1035G1,Intel Integrated UHD,8,LPDDR4X,512,SSD,Windows 11,59990
ds01,HP,12th Gen Intel Core i5 12450H,4GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,60990
ds01,HP,7th Gen AMD Ryzen 5 7535HS,4GB NVIDIA GeForce RTX 2050,8,DDR5,512,SSD,Windows 11,55500
ds01,HP,13th Gen Intel Core i7 13700H,6GB NVIDIA GeForce RTX 3050,16,DDR4,1024,SSD,Windows 11,124999
ds01,HP,7th Gen AMD Ryzen 7 7840HS,6GB NVIDIA GeForce RTX 4050,16,DDR5,1024,SSD,Windows 11,104990
ds01,MSI,12th Gen Intel Core i7 12650H,8GB NVIDIA GeForce RTX 4070,16,DDR5,1024,SSD,Windows 11,136990
ds01,Lenovo,7th Gen AMD Ryzen 7 7840HS,8GB NVIDIA GeForce RTX 4060,16,DDR5,1024,SSD,Windows 11,131990
ds01,Lenovo,11th Gen Intel Core i3 1115G4,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,36490
ds01,Asus,7th Gen AMD Ryzen 9  7940HS,8GB NVIDIA GeForce RTX 4060,16,LPDDR5,1024,SSD,Windows 11,188752
ds01,HP,12th Gen Intel Core i3 1215U,Intel Integrated,8,DDR4,512,SSD,Windows 11,36999
ds01,Lenovo,13th Gen Intel Core i5 1340P,Integrated Intel Iris Xe Graphics,16,LPDDR5,1024,SSD,Windows 11,92890
ds01,Dell,13th Gen Intel Core i3 1315U,Intel UHD Graphics,8,LPDDR5,256,SSD,Windows 11,57990
ds01,HP,12th Gen Intel Core i5 1235U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,51999
ds01,Lenovo,13th Gen Intel Core i5 13500H,Intel Integrated Iris Xe,16,LPDDR5,512,SSD,Windows 11,79990
ds01,Lenovo,13th Gen Intel Core i5 1335U,Intel Integrated Iris Xe,16,LPDDR4X,512,SSD,Windows 11,76890
ds01,Lenovo,5th Gen AMD Ryzen 5  5500U,AMD Radeon,8,DDR4,512,SSD,Windows 11,37790
ds01,Acer,Intel Celeron N4500,Intel Integrated UHD,8,DDR4,128,SSD,Windows 11,17990
ds01,HP,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,38990
ds01,Lenovo,11th Gen Intel Core i5 1155G7,Intel Iris Xe Graphics,8,DDR4,512,SSD,Windows 11,41990
ds01,Lenovo,13th Gen Intel Core i5 13420H,Integrated Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,68990
ds01,HP,12th Gen Intel Core i5 1235U,Intel Integrated Iris Xe,16,DDR4,1024,SSD,Windows 11,69990
ds01,Acer,11th Gen Intel Core i7 1165G7,Intel Integrated Iris Xe,16,DDR4,1024,SSD,Windows 11,56990
ds01,Asus,6th Gen AMD Ryzen 7  6800H,4GB NVIDIA GeForce RTX RTX 3050,16,DDR5,1024,SSD,Windows 11,89990
ds01,MSI,12th Gen Intel Core i5 12450H,4GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,62990
ds01,Lenovo,12th Gen Intel Core i3 1215U,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,37990
ds01,Lenovo,6th Gen AMD Ryzen 5 6600H,4GB NVIDIA GeForce RTX 3050,8,DDR4,512,SSD,Windows 11,58990
ds01,Lenovo,AMD Athlon 7120U,AMD Radeon 610M Graphics,8,LPDDR5,512,SSD,Windows 11,26990
ds01,Asus,13th Gen Intel Core i5 13450HX,6GB NVIDIA GeForce RTX 3050,16,DDR5,1024,SSD,Windows 11,94990
ds01,Asus,6th Gen AMD Ryzen 7 6800H,4GB NVIDIA GeForce RTX 3050,16,DDR5,512,SSD,Windows 11,86189
ds01,Chuwi,12th Gen Intel Core i3 1215U,Intel Integrated Intel UHD Graphics,12,LPDDR4,512,SSD,Windows 11,37990
ds01,Lenovo,13th Gen Intel Core i9 13900H,8GB NVIDIA GeForce RTX 4060,16,DDR5,1024,SSD,Windows 11,194990
ds01,Lenovo,11th Gen Intel Core i5 11320H,4GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,51990
ds01,Lenovo,11th Gen Intel Core i3 1115G4,Intel UHD Graphics,8,DDR4,256,SSD,Windows 11,31990
ds01,Acer,13th Gen Intel Core i3 1305U,Intel UHD Graphics,8,DDR5,512,SSD,Windows 11,41990
ds01,Asus,11th Gen Intel Core i3 1115G4,Intel Integrated UHD,8,DDR4,256,SSD,Windows 11,31990
ds01,Asus,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,51390
ds01,HP,13th Gen Intel Core i5 1335U,Intel Integrated Intel Iris Xe Graphics,16,DDR4,1024,SSD,Windows 11,76900
ds01,HP,Intel Celeron N4500,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,27890
ds01,Lenovo,11th Gen Intel Core i7 1165G7,Integrated Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,56990
ds01,Asus,5th Gen AMD Ryzen 7 5800HS,4GB NVIDIA GeForce RTX 3050,16,DDR4,1024,SSD,Windows 11,73990
ds01,HP,3rd Gen AMD Ryzen 3  3250U,AMD Radeon Graphics,8,DDR4,512,SSD,DOS,24999
ds01,HP,5th Gen AMD Ryzen 5  5500U,AMD Radeon ,8,DDR4,256,SSD,Windows 11,33999
ds01,Lenovo,12th Gen Intel Core i5 12450H,Intel UHD Graphics,16,LPDDR5,512,SSD,Windows 11,61990
ds01,HP,5th Gen AMD Ryzen 5  5600H,4GB AMD Radeon AMD Radeon RX 6500M,8,DDR4,512,SSD,Windows 11,47990
ds01,Asus,11th Gen Intel Core i5 11260H,4GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,53990
ds01,HP,3rd Gen AMD Ryzen 3  3250U,AMD Radeon Graphics,8,DDR4,512,SSD,Windows 11,31890
ds01,Asus,5th Gen AMD Ryzen 5  5600H,4GB NVIDIA GeForce GTX 2050,16,DDR4,512,SSD,Windows 11,62390
ds01,Wings,11th Gen Intel Core i7 1165G7,Intel Graphics,16,LPDDR4,512,SSD,Windows 11,49990
ds01,Wings,11th Gen Intel Core i3 1125G4,Intel Graphics,8,LPDDR4,256,SSD,Windows 11,29990
ds01,Infinix,12th Gen Intel Core i7 1255U,Intel Integrated Iris Xe,16,LPDDR4X,512,SSD,Windows 11,49990
ds01,Dell,13th Gen Intel Core i3 1305U,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,43490
ds01,Dell,13th Gen Intel Core i5 1335U,Intel Iris Xe Graphics,16,LPDDR5,1024,SSD,Windows 11,95640
ds01,HP,7th Gen AMD Ryzen 7 7840HS,8GB NVIDIA GeForce RTX 4060,16,DDR5,1024,SSD,Windows 11,125990
ds01,HP,13th Gen Intel Core i5 1335U,Intel Integrated Intel Iris Xe Graphics,16,DDR4,1024,SSD,Windows 11,72990
ds01,MSI,11th Gen Intel Core i5 11260H,4GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,47990
ds01,HP,13th Gen Intel Core i5 13500H,6GB NVIDIA GeForce RTX 4050,16,DDR4,512,SSD,Windows 11,99999
ds01,Asus,12th Gen Intel Core i3 1215U,Integrated Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,40990
ds01,Asus,12th Gen Intel Core i7 12700H,Intel Integrated Iris Xe,16,LPDDR5,512,SSD,Windows 11,94990
ds01,Asus,11th Gen intel Core i3 1115G4,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,37990
ds01,Lenovo,12th Gen Intel Core i5 12450H,4GB NVIDIA GeForce RTX 2050,16,DDR5,512,SSD,Windows 11,73990
ds01,Lenovo,7th Gen AMD Ryzen 7 7840HS,8GB NVIDIA GeForce RTX 4060,16,DDR5,512,SSD,Windows 11,109990
ds01,Acer,12th Gen Intel Core i5 12450H,4GB NVIDIA GeForce RTX 3050,8,DDR4,512,SSD,Windows 11,65999
ds01,Acer,5th Gen AMD Ryzen 5 5500U,AMD Graphics,8,DDR4,512,SSD,Windows 11,35990
ds01,Asus,12th Gen Intel Core i3 1215U,Integrated Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,37980
ds01,MSI,11th Gen Intel Core i5 1155G7,Intel Integrated Iris Xe,16,DDR4,512,SSD,Windows 11,40789
ds01,Dell,13th Gen Intel Core i9 13980HX,16GB NVIDIA GeForce RTX 4090,64,LPDDR5,1024,SSD,Windows 11,450039
ds01,Asus,12th Gen Intel Core i7 12650H ,4GB NVIDIA GeForce RTX 2050,16,DDR4,1024,SSD,Windows 11,89990
ds01,Acer,13th Gen Intel Core i5 1335U,4GB NVIDIA GeForce RTX2050,16,LPDDR5,512,SSD,Windows 11,56990
ds01,Walker,Intel Celeron  N4020,Intel Integrated UHD Graphics,4,DDR4,128,SSD,Windows 11,16990
ds01,Acer,12th Gen Intel Core i5 12500H,Intel Integrated Iris Xe,8,LPDDR5,512,SSD,Windows 11,54990
ds01,Dell,13th Gen Intel Core i5 1335U,Intel Iris Xe Graphics,8,LPDDR5,1024,SSD,Windows 11,67000
ds01,Lenovo,7th Gen AMD Ryzen 3 7330U,AMD Radeon AMD,8,DDR4,512,SSD,DOS,34499
ds01,HP,13th Gen Intel Core i7 13700H,Intel Integrated Iris Xe,16,DDR4,512,SSD,Windows 11,107763
ds01,Dell,13th Gen Intel Core i3 1315U,Intel UHD Graphics,8,LPDDR5,1024,SSD,Windows 11,61490
ds01,HP,13th Gen Intel Core i5 1340P,Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,80490
ds01,Lenovo,7th Gen AMD Ryzen 5 7535HS,4GB NVIDIA GeForce RTX 2050,16,DDR5,512,SSD,Windows 11,57990
ds01,MSI,11th Gen Intel Core i5 1155G7,Intel Integrated Iris Xe,16,DDR4,512,SSD,Windows 11,39990
ds01,Lenovo,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,LPDDR4,512,SSD,Windows 11,53990
ds01,Dell,7th Gen Amd Ryzen 5 7520U,AMD Radeon Graphics,8,LPDDR5,512,SSD,Windows 11,44500
ds01,HP,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,16,LPDDR5,512,SSD,Windows 11,48999
ds01,HP,13th Gen Intel Core i7 1355U,Intel Iris X Graphics,16,LPDDR5,1024,SSD,Windows 11,116990
ds01,Acer,7th Gen AMD Ryzen 3 7320U,AMD Radeon AMD,8,DDR5,512,SSD,Windows 11,30990
ds01,Lenovo,7th Gen AMD Ryzen 3 7320U,AMD Radeon 610M Graphics,8,LPDDR5,512,SSD,Windows 11,33790
ds01,MSI,11th Gen Intel Core i5 11260H,4GB NVIDIA GeForce RTX 2050 ,16,DDR4,512,SSD,Windows 11,51990
ds01,Asus,12th Gen Intel Core i5 1235U,Integrated Intel Iris Xe Graphics,8,DDR4,512,SSD,Windows 11,45990
ds01,MSI,11th Gen Intel Core i5 11260H,4GB NVIDIA GeForce RTX 3050 ,8,DDR4,512,SSD,Windows 11,51990
ds01,Lenovo,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,DDR4,512,SSD,DOS,34099
ds01,HP,7th Gen AMD Ryzen 7 7730U,AMD Radeon Vega 8 Graphics,16,DDR4,512,SSD,Windows 11,65600
ds01,Lenovo,7th Gen AMD Ryzen 3 7320U,AMD Radeon Graphics,8,LPDDR5,512,SSD,DOS,27990
ds01,Lenovo,12th Gen Intel Core i5 1235U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,46990
ds01,Dell,13th Gen Intel Core i7 13650HX,8GB NVIDIA GeForce RTX 4060,16,DDR5,1024,SSD,Windows 11,161590
ds01,Dell,13th Gen Intel Core i7 1355U,Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,98990
ds01,Lenovo,13th Gen Intel Core i7 13700H,16GB NVIDIA GeForce RTX 4090,32,DDR5,1024,SSD,Windows 11,172990
ds01,Acer,11th Gen Intel Core i3 1115G4,Intel Iris Xe Graphics,8,DDR4,256,SSD,Windows 11,25990
ds01,HP,5th Gen AMD Ryzen 5 5600H,4GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,61990
ds01,Asus,5th Gen AMD Ryzen 7 5800HS,AMD Radeon AMD,16,LPDDR4X,1024,SSD,Windows 11,76990
ds01,Dell,13th Gen Intel Core i7 13650HX,6GB NVIDIA GeForce RTX 4050,16,DDR5,512,SSD,Windows 11,126790
ds01,Asus,13th Gen Intel Core i9 13900H,8GB NVIDIA GeForce RTX 4060,16,LPDDR5,1024,SSD,Windows 11,209990
ds01,Asus,13th Gen Intel Core i9 13980HX,8GB NVIDIA GeForce RTX 4070,16,DDR5,1024,SSD,Windows 11,209990
ds01,Asus,13th Gen Intel Core i7 13650HX,6GB NVIDIA GeForce RTX 4050,16,DDR5,1024,SSD,Windows 11,142990
ds01,Asus,13th Gen Intel Core i9 13900H,6GB NVIDIA GeForce RTX 4050,16,DDR5,1024,SSD,Windows 11,156990
ds01,Asus,13th Gen Intel Core i5 13500H,4GB NVIDIA Geforce RTX 3050,16,DDR4,512,SSD,Windows 11,93980
ds01,Asus,11th Gen Intel Core i5 11400H,4GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,53990
ds01,HP,12th Gen Intel Core i5 1235U,Intel Integrated Integrated,8,DDR4,512,SSD,Windows 11,51990
ds01,Asus,11th Gen intel Core i3 1115G4,Intel UHD Graphics,16,DDR4,512,SSD,Windows 11,35990
ds01,HP,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,37990
ds01,HP,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,16,LPDDR5,512,SSD,Windows 11,46490
ds01,HP,13th Gen Intel Core i7 1360P,Intel Integrated Integrated,16,DDR4,1024,SSD,Windows 11,90490
ds01,HP,5th Gen AMD Ryzen 5  5600H ,4GB NVIDIA GeForce GTX 1650,8,DDR4,512,SSD,Windows 11,55990
ds01,Asus,13th Gen Intel Core i9 13900H,6GB NVIDIA GeForce RTX 4050,16,DDR5,1024,SSD,Windows 11,159990
ds01,HP,13th Gen Intel Core i5 1335U,Intel Integrated Integrated,8,DDR4,512,SSD,Windows 11,57990
ds01,Acer,13th Gen Intel Core i7 13700HX,6GB NVIDIA GeForce RTX 4050,16,LPDDR5,512,SSD,Windows 11,104990
ds01,Acer,13th Gen Intel Core i5 13500HX,6GB NVIDIA GeForce RTX 4050,16,DDR5,512,SSD,Windows 11,99990
ds01,MSI,12th Gen Intel Core i5 12450H,4GB Nvidia GeForce RTX 2050,16,DDR5,512,SSD,Windows 11,80500
ds01,Dell,5th Gen AMD Ryzen 5 5500U,AMD Radeon Graphics,8,DDR4,512,SSD,Windows 11,37990
ds01,HP,7th Gen AMD Ryzen 3 7320U,AMD Radeon AMD,8,LPDDR5,512,SSD,Windows 11,34250
ds01,HP,13th Gen Intel Core i7 13700H,6GB NVIDIA GeForce RTX 4050,16,DDR4,512,SSD,Windows 11,109990
ds01,HP,11th Gen Intel Core i3 1115G4 ,Intel Integrated UHD Graphics,8,DDR4,512,SSD,Windows 11,33990
ds01,Asus,13th Gen Intel Core i5 1335U,Intel Integrated Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,79990
ds01,Asus,13th Gen Intel Core i5 13500H,Integrated Intel iris Xe Graphics,16,DDR4,512,SSD,Windows 11,64990
ds01,Asus,13th Gen Intel Core i9 13900H,Intel Integrated Iris Xe,16,LPDDR5,1024,SSD,Windows 11,109990
ds01,MSI,5th Gen AMD Ryzen 7 5800H,4GB AMD Radeon RX6500M,16,DDR4,512,SSD,Windows 11,62990
ds01,Huawei,13th Gen Intel Core i5 1340P,Intel Iris Xe Graphics,16,LPDDR4X,512,SSD,Windows 11,58999
ds01,MSI,13th Gen Intel Core i9 13980HX,12GB NVIDIA GeForce RTX 4080,64,DDR5,2048,SSD,Windows 11,420000
ds01,Lenovo,3rd Gen AMD Athlon Silver 3050U,AMD Radeon Graphics,8,DDR4,256,SSD,Windows 11,23990
ds01,HP,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,8,LPDDR5,512,SSD,Windows 11,42999
ds01,HP,5th Gen AMD Ryzen 5 5500U,AMD Radeon AMD,8,DDR4,512,SSD,Windows 11,38861
ds01,Lenovo,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,33590
ds01,HP,Intel Celeron  N4500,Intel Integrated UHD Graphics,4,LPDDR4X,128,HDD,Chrome OS,15990
ds01,Asus,7th Gen AMD Ryzen 3 7320U,AMD Radeon AMD,8,LPDDR5,512,SSD,Windows 11,33980
ds01,Acer,7th Gen AMD Ryzen 5 7535HS,4GB NVIDIA GeForce RTX 3050,8,DDR5,512,SSD,Windows 11,78400
ds01,Asus,5th Gen AMD Ryzen 7 5800H,4GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,79990
ds01,Acer,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphic,12,DDR4,512,SSD,Windows 11,47990
ds01,Asus,5th Gen AMD Ryzen 5  5600H,4GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,74990
ds01,MSI,13th Gen Intel Core i5 1335U,Intel Integrated Iris Xe,8,DDR4,512,SSD,Windows 11,45889
ds01,Asus,7th Gen AMD Ryzen 7 7730U,AMD Radeon AMD,16,LPDDR4X,512,SSD,Windows 11,90990
ds01,Asus,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,8,LPDDR5,512,SSD,Windows 11,50990
ds01,Samsung,13th Gen Intel Core i5 1335U,Intel Iris Xe Graphics,16,LPDDR4X,512,SSD,Windows 11,74990
ds01,Infinix,10th Gen Intel Core i3 1005G1,Intel Integrated UHD,8,LPDDR4X,512,SSD,Windows 11,25990
ds01,Samsung,13th Gen Intel Core i7 1355U,Intel Iris Xe Graphics,16,LPDDR4X,1024,SSD,Windows 11,133990
ds01,Samsung,13th Gen Intel Core i7 1360P,Intel Iris Xe Graphics,16,LPDDR5,1024,SSD,Windows 11,165990
ds01,Samsung,13th Gen Intel Core i7 1360P,Intel Iris Xe Graphics,16,DDR5,512,SSD,Windows 11,163990
ds01,Samsung,13th Gen Intel Core i7 1355U,Intel Iris Xe Graphics,16,LPDDR4X,512,SSD,Windows 11,109990
ds01,Samsung,13th Gen Intel Core i7 1360P,Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,139990
ds01,Samsung,13th Gen Intel Core i5 1335U,Intel Iris Xe Graphics,16,LPDDR4X,512,SSD,Windows 11,109990
ds01,Samsung,13th Gen Intel Core i7 1360P,Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,149990
ds01,Samsung,13th Gen Intel Core i7 1360P,Intel Iris Xe Graphics,16,DDR5,1024,SSD,Windows 11,179990
ds01,Samsung,13th Gen Intel Core i5 1340P,Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,155990
ds01,Samsung,13th Gen Intel Core i9 13900H,NVIDIA GeForce RTX 4070,32,LPDDR5,512,SSD,Windows 11,229900
ds01,Lenovo,5th Gen AMD Ryzen 5 5500U,AMD Radeon Graphics,8,DDR4,512,SSD,Windows 11,35990
ds01,HP,11th Gen Intel Core i3 1115G4,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,37990
ds01,HP,11th Gen Intel Core i3 1115G4,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,34999
ds01,Apple,Apple M2 Max M2 Max,30-core GPU,32,UNIFIED,1024,SSD,macOS,290990
ds01,Apple,Apple M2 Pro M2 Pro,19-core GPU,16,UNIFIED,1024,SSD,macOS,234990
ds01,HP,12th Gen Intel Core i5 12500H,Intel Integrated Iris Xe,16,DDR4,512,SSD,Windows 11,82799
ds01,Dell,5th Gen AMD Ryzen 3  5425U,AMD Radeon AMD,8,DDR4,256,SSD,Windows 11,31790
ds01,Lenovo,5th Gen AMD Ryzen 7  5800H,4GB NVIDIA GeForce RTX 3050,8,DDR4,512,SSD,Windows 11,60990
ds01,MSI,12th Gen Intel Core i5 12450H,8GB NVIDIA GeForce RTX 4060,16,DDR4,1024,HDD,Windows 11,86990
ds01,Dell,11th Gen Intel Core i5 1135G7,Intel Graphics,16,DDR4,512,SSD,Windows 11,52990
ds01,Dell,5th Gen AMD Ryzen 5 5500U,AMD Radeon Graphics,8,DDR4,512,SSD,Windows 11,38990
ds01,Asus,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,16,LPDDR5,512,SSD,Windows 11,52558
ds01,Asus,11th Gen Intel Core i3 1115G4,Intel Integrated Intel UHD,8,DDR4,512,SSD,Windows 11,31990
ds01,HP,7th Gen AMD Ryzen 3 7320U,AMD Radeon AMD,8,LPDDR5,512,SSD,Windows 11,34499
ds01,Asus,13th Gen Intel Core i5 1340P,Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,94490
ds01,HP,11th Gen Intel Core i3 1115G4 ,Intel Integrated UHD Graphics,8,DDR4,512,SSD,Windows 11,33800
ds01,Samsung,13th Gen Intel Core i5 1335U,Intel Iris Xe Graphics,16,LPDDR4X,512,SSD,Windows 11,74390
ds01,Asus,13th Gen Intel Core i5 1340P, Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,104490
ds01,Asus,13th Gen Intel Core i9 13900H,Intel Integrated Iris Xe,16,LPDDR5,1024,SSD,Windows 11,105739
ds01,Lenovo,12th Gen Intel Core i3 1215U,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,45500
ds01,Asus,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,16,LPDDR5,512,SSD,Windows 11,50760
ds01,Asus,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,16,LPDDR5,512,SSD,Windows 11,49990
ds01,Asus,7th Gen AMD Ryzen 3 7320U,AMD Radeon AMD,8,LPDDR5,512,SSD,Windows 11,33199
ds01,Asus,5th Gen AMD Ryzen 7 5800H,4GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,70990
ds01,Acer,7th Gen AMD Ryzen 5 7535HS,4GB NVIDIA GeForce RTX 3050,8,DDR5,512,SSD,Windows 11,64990
ds01,Asus,7th Gen AMD Ryzen 5 7530U,AMD Radeon AMD,16,DDR4,512,SSD,Windows 11,59990
ds01,Asus,7th Gen AMD Ryzen 7 7730U,AMD Radeon AMD,16,LPDDR4X,512,SSD,Windows 11,88990
ds01,Asus,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,8,LPDDR5,512,SSD,Windows 11,44990
ds01,HP,7th Gen AMD Ryzen 7 7735U,AMD Radeon AMD,16,LPDDR5,1024,SSD,Windows 11,77990
ds01,Asus,7th Gen AMD Ryzen 7 7730U,AMD Radeon AMD,16,DDR4,512,SSD,Windows 11,70990
ds01,Lenovo,5th Gen AMD Ryzen 5 5600H,4GB NVIDIA GeForce GTX 1650,8,DDR4,512,SSD,Windows 11,55990
ds01,Tecno,11th Gen Intel Core i5 1155G7,Intel UHD Graphics,16,LPDDR4,512,SSD,Windows 11,43999
ds01,Acer,7th Gen AMD Ryzen 5 7520U,AMD Radeon Graphiics,8,LPDDR5,512,SSD,Windows 11,37990
ds01,HP,5th Gen AMD Ryzen 5 5600H,4GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,64990
ds01,Lenovo,AMD Ryzen 3 7320U,AMD Radeon Graphics,8,LPDDR5,512,SSD,Windows 11,32990
ds01,Samsung,13th Gen Intel Core i7 1360P,Intel Iris Xe Graphics,16,DDR5,1024,SSD,Windows 11,179490
ds01,Infinix,12th Gen Intel Core i5 12500H,Intel Integrated Iris Xe,16,LPDDR5,512,SSD,Windows,56990
ds01,HP,11th Gen Intel Core i5 11400H ,4GB NVIDIA GeForce GTX 1650,8,DDR4,512,SSD,Windows 11,56990
ds01,Asus,11th Gen intel Core i3 1115G4,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,34990
ds01,HP,12th Gen Intel Core i5 12500H,Intel Integrated Iris Xe,16,DDR4,512,SSD,Windows 11,83249
ds01,Dell,12th Gen Intel Core i5 1235U,Intel UHD Graphics,16,DDR4,512,SSD,Windows 11,57990
ds01,HP,12th Gen Intel Core i5 1230U,Intel Integrated Iris Xe,16,LPDDR4X,512,SSD,Windows 11,85490
ds01,Dell,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,8,DDR4,512,SSD,Windows 11,55890
ds01,Asus,12th Gen Intel Core i3 1220P,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,40689
ds01,Acer,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphic,16,DDR4,512,SSD,Windows 11,48990
ds01,HP,12th Gen Intel Core i5 1235U,Intel Integrated UHD Graphics,16,DDR4,512,SSD,Windows 11,66648
ds01,Acer,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,36990
ds01,Gigabyte,12th Gen Intel Core i5 12500H,6GB NVIDIA GeForce RTX 3060,16,DDR4,512,SSD,Windows 11,74990
ds01,Lenovo,12th Gen Intel Core i7 12700H,8GB NVIDIA GeForce RTX 3070Ti,32,DDR5,1024,SSD,Windows 11,144990
ds01,Dell,11th Gen Intel Core i7 1185G7,Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 10,118499
ds01,Lenovo,5th Gen AMD Ryzen 5 5500U,AMD Radeon Graphics,8,DDR4,512,SSD,Windows 11,35490
ds01,Lenovo,5th Gen AMD Ryzen 7 5700U,AMD Radeon,16,DDR4,512,SSD,Windows 11,62889
ds01,Lenovo,5th Gen AMD Ryzen 5  5600H,4GB NVIDIA GeForce GTX 1650,8,DDR4,512,SSD,Windows 11,63999
ds01,Honor,5th Gen AMD Ryzen 5  5500U,AMD Radeon,8,DDR4,512,SSD,Windows 11,41990
ds01,Asus,12th Gen Intel Core i3 1220P,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,49990
ds01,Asus,12th Gen Intel Core i5 1235U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,54990
ds01,Lenovo,12th Gen Intel Core i7 12700H,6GB NVIDIA GeForce RTX 3060,16,DDR4,512,SSD,Windows 11,119990
ds01,MSI,12th Gen Intel Core i7 12700H,4GB NVIDIA GeForce RTX 3050 Ti,16,DDR4,512,SSD,Windows 11,85990
ds01,MSI,12th Gen Intel Core i7 12700H,4GB NVIDIA GeForce RTX A1000,16,DDR4,1024,SSD,Windows 11,85590
ds01,Lenovo,5th Gen AMD Ryzen 3 5300U,AMD Radeon Graphics,8,DDR4,512,SSD,Windows 11,31990
ds01,Asus,5th Gen AMD Ryzen 5  5600H,AMD Radeon Graphics,16,DDR4,512,SSD,Windows 11,55800
